date,region,resource_type,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,month,date_ind,year,is_weekend,day_of_week_name,usage_cpu_lag_1,usage_storage_lag_1,users_active_lag_1,usage_cpu_lag_3,usage_storage_lag_3,users_active_lag_3,usage_cpu_lag_7,usage_storage_lag_7,users_active_lag_7,usage_cpu_rolling_mean_3,usage_storage_rolling_mean_3,users_active_rolling_mean_3,usage_cpu_rolling_mean_7,usage_storage_rolling_mean_7,users_active_rolling_mean_7,usage_cpu_rolling_mean_30,usage_storage_rolling_mean_30,users_active_rolling_mean_30,usage_cpu_rolling_std_3,usage_cpu_rolling_std_7,usage_cpu_rolling_std_30,usage_storage_rolling_std_3,usage_storage_rolling_std_7,usage_storage_rolling_std_30,users_active_rolling_std_3,users_active_rolling_std_7,users_active_rolling_std_30,cpu_per_user,storage_per_user,cpu_storage_ratio,econ_demand_ratio,system_stress,cpu_utilization_ratio,storage_efficiency
07-03-2023,Southeast Asia,Container,88,1903,420,84.49,1.01,0,3,7,2023,FALSE,Tuesday,78,542,453,76,1260,379,58,509,320,83.33333333,1478,426,73.85714286,1315.285714,384.1428571,70.8,1179,354.7333333,5.033222957,10.33486932,12.94124654,811.7394902,527.8269016,497.1115881,24.55605832,44.29608174,87.83838346,0.20952381,4.530952381,0.046242775,83.65346535,88.88,0.738571429,0.659291085
08-03-2023,Southeast Asia,Container,85,964,387,89.38,1.05,0,3,8,2023,FALSE,Wednesday,88,1903,420,84,1989,405,64,918,359,83.66666667,1136.333333,420,76.85714286,1321.857143,388.1428571,70.36666667,1188.266667,351.1666667,5.131601439,10.0403946,12.1952035,696.6737639,522.3138994,490.1469824,33,42.88911506,84.08045545,0.219638243,2.490956072,0.088174274,85.12380952,89.25,0.768571429,0.662585034
09-03-2023,Southeast Asia,Container,77,1214,446,90.81,1.15,0,3,9,2023,FALSE,Thursday,85,964,387,78,542,453,62,1060,329,83.33333333,1360.333333,417.6666667,79,1343.857143,404.8571429,70.16666667,1194.633333,350.2333333,5.686240703,7.659416862,12.0289402,486.3027178,512.5990729,489.1657559,29.56912804,38.58077488,82.8158253,0.17264574,2.721973094,0.063426689,78.96521739,88.55,0.79,0.673612603
10-03-2023,Southeast Asia,Container,92,941,460,92.17,0.97,0,3,10,2023,FALSE,Friday,77,1214,446,88,1903,420,65,1535,344,84.66666667,1039.666667,431,82.85714286,1259,421.4285714,71.36666667,1204.8,353.0666667,7.505553499,6.067085281,12.35811428,151.4144423,524.706267,480.2430706,38.74274126,32.52105545,85.1145003,0.2,2.045652174,0.097768332,95.02061856,89.24,0.828571429,0.631077694
11-03-2023,Southeast Asia,Container,66,1435,382,108.14,0.88,1,3,11,2023,TRUE,Saturday,92,941,460,85,964,387,76,1260,379,78.33333333,1196.666667,429.3333333,81.42857143,1284,421.8571429,71.86666667,1225.633333,351.6,13.0511813,8.599557021,11.79635634,247.4557199,528.9139817,476.0640701,41.5852538,31.88222374,84.18845854,0.172774869,3.756544503,0.045993031,122.8863636,58.08,0.814285714,0.643609023
12-03-2023,Southeast Asia,Container,71,1161,434,102.27,1.13,1,3,12,2023,TRUE,Sunday,66,1435,382,77,1214,446,84,1989,405,76.33333333,1179,425.3333333,79.57142857,1165.714286,426,71.36666667,1245.666667,352.8333333,13.79613472,9.324826055,11.49057585,247.491414,427.9142104,459.442791,39.71565602,31.20363227,85.14210569,0.16359447,2.675115207,0.061154177,90.50442478,80.23,0.795714286,0.584317938
13-03-2023,Southeast Asia,Container,57,628,460,83.93,1.02,0,3,13,2023,FALSE,Monday,71,1161,434,92,941,460,78,542,453,64.66666667,1074.666667,425.3333333,76.57142857,1178,427,71.03333333,1247.9,356.7,7.094598885,12.68670095,11.76342471,410.3685336,407.7834393,456.1509392,39.71565602,32.30583023,87.33295385,0.123913043,1.365217391,0.090764331,82.28431373,58.14,0.765714286,0.59047619
14-03-2023,Southeast Asia,Container,53,1904,331,102.6,1.08,0,3,14,2023,FALSE,Tuesday,57,628,460,66,1435,382,88,1903,420,60.33333333,1231,408.3333333,71.57142857,1178.142857,414.2857143,70.3,1264.266667,359.8666667,9.451631253,14.23443176,12.18577463,640.8736225,408.0798241,470.850656,68.22267463,48.8150055,84.48127045,0.160120846,5.752265861,0.027836134,95,57.24,0.715714286,0.590547798
15-03-2023,Southeast Asia,Container,80,1367,391,87.63,0.87,0,3,15,2023,FALSE,Wednesday,53,1904,331,71,1161,434,85,964,387,63.33333333,1299.666667,394,70.85714286,1235.714286,414.8571429,71.1,1288.766667,358.4333333,14.571662,13.5576371,12.0010057,640.6592958,401.2030717,455.6955792,64.55230437,48.46451819,83.53965952,0.204603581,3.496163683,0.058522312,100.7241379,69.6,0.708571429,0.619405657
16-03-2023,Southeast Asia,Container,59,549,458,105.22,1.03,0,3,16,2023,FALSE,Thursday,80,1367,391,57,628,460,77,1214,446,64,1273.333333,393.3333333,68.28571429,1140.714286,416.5714286,70.93333333,1248.9,365.8333333,14.17744688,13.90101058,12.1369579,682.3388699,478.4895381,466.5914812,63.5321441,49.93948719,82.14120866,0.128820961,1.198689956,0.107468124,102.1553398,60.77,0.682857143,0.571786609
17-03-2023,Southeast Asia,Container,80,1484,235,102.5,1.03,0,3,17,2023,FALSE,Friday,59,549,458,53,1904,331,92,941,460,73,1133.333333,361.3333333,66.57142857,1218.285714,384.4285714,71.2,1233.266667,359.5,12.12435565,10.90652928,12.24857486,509.4176414,484.6908686,449.7395364,114.4217345,80.42979784,84.70669476,0.340425532,6.314893617,0.053908356,99.51456311,82.4,0.665714286,0.610669531
18-03-2023,Southeast Asia,Container,97,698,353,93.2,1.02,1,3,18,2023,TRUE,Saturday,80,1484,235,80,1367,391,66,1435,382,78.66666667,910.3333333,348.6666667,71,1113,380.2857143,72.4,1196.733333,357.7,19.03505538,15.82192572,12.9577563,502.3647413,509.1967531,447.126915,111.5631361,81.31771903,84.23495466,0.274787535,1.97733711,0.138968481,91.37254902,98.94,0.71,0.557894737
19-03-2023,Southeast Asia,Container,50,1341,204,102.93,0.93,1,3,19,2023,TRUE,Sunday,97,698,353,59,549,458,71,1161,434,75.66666667,1174.333333,264,68,1138.714286,347.4285714,71.86666667,1222.4,348.6333333,23.797759,17.70122406,13.54617476,418.6673301,516.5170905,431.8069173,78.61933604,100.257763,85.68848284,0.245098039,6.573529412,0.037285608,110.6774194,46.5,0.68,0.570784103
20-03-2023,Southeast Asia,Container,70,578,413,118.66,1.05,0,3,20,2023,FALSE,Monday,50,1341,204,80,1484,235,57,628,460,72.33333333,872.3333333,323.3333333,69.85714286,1131.571429,340.7142857,72.5,1185.366667,352.7666667,23.58671943,17.02379287,12.96879544,410.2881102,525.0323346,438.0068873,107.6119572,92.75543881,85.70345156,0.169491525,1.399515738,0.121107266,113.0095238,73.5,0.698571429,0.567203724
21-03-2023,Southeast Asia,Container,67,1053,467,88.09,1.07,0,3,21,2023,FALSE,Tuesday,70,578,413,97,698,353,53,1904,331,62.33333333,990.6666667,361.3333333,71.85714286,1010,360.1428571,72.73333333,1171.233333,361.3,10.78579312,15.46424447,12.79798835,385.3003158,400.005,435.1032128,138.9040436,103.9493924,83.82541381,0.143468951,2.254817987,0.06362773,82.3271028,71.69,0.718571429,0.506265664
22-03-2023,Southeast Asia,Container,80,746,327,90.25,1.08,0,3,22,2023,FALSE,Wednesday,67,1053,467,50,1341,204,80,1367,391,72.33333333,792.3333333,402.3333333,71.85714286,921.2857143,351,73.1,1152.633333,365.4333333,6.806859286,15.46424447,12.8448299,240.8657994,375.7613224,441.1171932,70.60689296,103.5969755,78.64792052,0.244648318,2.281345566,0.107238606,83.56481481,86.4,0.718571429,0.461797351
23-03-2023,Southeast Asia,Container,66,1336,307,111.59,0.92,0,3,23,2023,FALSE,Thursday,80,746,327,70,578,413,59,549,458,71,1045,367,72.85714286,1033.714286,329.4285714,73.5,1147.033333,367.6666667,7.810249676,14.70179775,12.40897895,295.0813447,363.3385539,437.5547637,87.17797887,92.75749232,75.86527684,0.214983713,4.351791531,0.049401198,121.2934783,60.72,0.728571429,0.518152524
24-03-2023,Southeast Asia,Container,58,1344,406,109.63,1.04,0,3,24,2023,FALSE,Friday,66,1336,307,67,1053,467,80,1484,235,68,1142,346.6666667,69.71428571,1013.714286,353.8571429,72.36666667,1142.8,374.5333333,11.13552873,15.26121758,12.21215712,342.9693864,337.344885,434.918732,52.34819322,86.01633289,69.19574102,0.142857143,3.310344828,0.043154762,105.4134615,60.32,0.697142857,0.508127462
25-03-2023,Southeast Asia,Container,58,783,372,108.22,1.19,1,3,25,2023,TRUE,Saturday,58,1344,406,80,746,327,97,698,353,60.66666667,1154.333333,361.6666667,64.14285714,1025.857143,356.5714286,72.2,1117.733333,371.1,4.618802154,9.771191866,12.37739876,321.6089758,325.4050955,433.2021853,50.30241876,86.28413748,66.54340041,0.155913978,2.10483871,0.074074074,90.94117647,69.02,0.641428571,0.514214107
26-03-2023,Southeast Asia,Container,61,1558,466,97.55,0.92,1,3,26,2023,TRUE,Sunday,58,783,372,66,1336,307,50,1341,204,59,1228.333333,414.6666667,65.71428571,1056.857143,394,71.73333333,1138.8,376.2,1.732050808,7.8041503,12.53115657,400.237846,367.9820777,438.886475,47.595518,62.66312047,67.78841321,0.130901288,3.343347639,0.03915276,106.0326087,56.12,0.657142857,0.529752954
27-03-2023,Southeast Asia,Container,53,1978,227,91.1,0.92,0,3,27,2023,FALSE,Monday,61,1558,466,58,1344,406,70,578,413,57.33333333,1439.666667,355,63.28571429,1256.857143,367.4285714,70.6,1187.466667,374.4,4.041451884,8.826367424,12.6398385,606.2246558,438.1143034,448.5159232,120.4034883,87.69807513,71.04228949,0.233480176,8.713656388,0.026794742,99.02173913,48.76,0.632857143,0.63000358
28-03-2023,Southeast Asia,Container,57,1054,289,99.23,1.03,0,3,28,2023,FALSE,Tuesday,53,1978,227,58,783,372,67,1053,467,57,1530,327.3333333,61.85714286,1257,342,69.9,1166.7,372.3,4,8.933617622,12.79641652,462.635926,438.0369086,439.3985819,124.025535,79.43131205,72.64042287,0.197231834,3.647058824,0.054079696,96.33980583,58.71,0.618571429,0.630075188
29-03-2023,Southeast Asia,Container,57,1456,308,102.77,1.08,0,3,29,2023,FALSE,Wednesday,57,1054,289,61,1558,466,80,746,327,55.66666667,1496,274.6666667,58.57142857,1358.428571,339.2857143,68.96666667,1176.266667,371.0666667,2.309401077,4.035556255,12.67765706,463.2968811,378.0925183,442.5632963,42.35957192,80.34864505,73.4297381,0.185064935,4.727272727,0.039148352,95.15740741,61.56,0.585714286,0.680916577
30-03-2023,Southeast Asia,Container,64,540,457,100.13,1.15,0,3,30,2023,FALSE,Thursday,57,1456,308,53,1978,227,66,1336,307,59.33333333,1016.666667,351.3333333,58.28571429,1244.714286,360.7142857,69.16666667,1177.3,375.6333333,4.041451884,3.450327797,12.54532014,459.1397754,489.3072362,440.9849595,92.00181158,89.75469214,74.39803637,0.140043764,1.181619256,0.118518519,87.06956522,73.6,0.582857143,0.623916935
31-03-2023,Southeast Asia,Container,67,919,298,97.35,1.27,0,3,31,2023,FALSE,Friday,64,540,457,57,1054,289,58,1344,406,62.66666667,971.6666667,354.3333333,59.57142857,1184,345.2857143,69.26666667,1177.333333,373.6,5.131601439,4.755948656,12.51463511,460.2655031,501.1583249,440.9647209,89.05241902,89.95501521,75.69065901,0.224832215,3.083892617,0.072905332,76.65354331,85.09,0.595714286,0.593483709
01-01-2023,Southeast Asia,Storage,76,1582,369,104.97,0.99,1,1,1,2023,TRUE,Sunday,76,1582,369,76,1582,369,76,1582,369,65.66666667,1179.333333,345.3333333,69.85714286,1495.857143,365,71.13333333,1205.233333,369.4,10.5039675,9.044861735,13.60966526,359.4083101,398.7223046,472.5666297,35.10460559,51.4263227,89.0441967,0.20596206,4.287262873,0.048040455,106.030303,75.24,0.76,0.792982456
02-01-2023,Southeast Asia,Storage,55,1065,305,106.48,1.15,0,1,2,2023,FALSE,Monday,76,1582,369,76,1582,369,76,1582,369,65.66666667,1179.333333,345.3333333,69.85714286,1495.857143,365,71.13333333,1205.233333,369.4,10.5039675,9.044861735,13.60966526,359.4083101,398.7223046,472.5666297,35.10460559,51.4263227,89.0441967,0.180327869,3.491803279,0.051643192,92.59130435,63.25,0.655,0.663408521
03-01-2023,Southeast Asia,Storage,66,891,362,97.66,0.98,0,1,3,2023,FALSE,Tuesday,55,1065,305,76,1582,369,76,1582,369,65.66666667,1179.333333,345.3333333,69.85714286,1495.857143,365,71.13333333,1205.233333,369.4,10.5039675,9.044861735,13.60966526,359.4083101,398.7223046,472.5666297,35.10460559,51.4263227,89.0441967,0.182320442,2.461325967,0.074074074,99.65306122,64.68,0.656666667,0.591144528
04-01-2023,Southeast Asia,Storage,75,1391,378,115.79,1.08,0,1,4,2023,FALSE,Wednesday,66,891,362,76,1582,369,76,1582,369,65.33333333,1115.666667,348.3333333,69.85714286,1495.857143,365,71.13333333,1205.233333,369.4,10.0166528,9.044861735,13.60966526,253.8214596,398.7223046,472.5666297,38.37099599,51.4263227,89.0441967,0.198412698,3.67989418,0.053918045,107.212963,81,0.68,0.617669173
05-01-2023,Southeast Asia,Storage,62,1782,397,95.31,1.05,0,1,5,2023,FALSE,Thursday,75,1391,378,55,1065,305,76,1582,369,67.66666667,1354.666667,379,69.85714286,1495.857143,365,71.13333333,1205.233333,369.4,6.658328118,9.044861735,13.60966526,446.6098223,398.7223046,472.5666297,17.52141547,51.4263227,89.0441967,0.156171285,4.488664987,0.034792368,90.77142857,65.1,0.668,0.672781955
06-01-2023,Southeast Asia,Storage,75,1939,446,95.37,0.95,0,1,6,2023,FALSE,Friday,62,1782,397,66,891,362,76,1582,369,70.66666667,1704,407,69.85714286,1495.857143,365,71.13333333,1205.233333,369.4,7.505553499,9.044861735,13.60966526,282.203827,398.7223046,472.5666297,35.08560959,51.4263227,89.0441967,0.168161435,4.347533632,0.038679732,100.3894737,71.25,0.681666667,0.722639933
07-01-2023,Southeast Asia,Storage,80,1821,298,102.42,0.81,1,1,7,2023,TRUE,Saturday,75,1939,446,75,1391,378,76,1582,369,72.33333333,1847.333333,380.3333333,69.85714286,1495.857143,365,71.13333333,1205.233333,369.4,9.291573243,9.044861735,13.60966526,81.74554014,398.7223046,472.5666297,75.39451793,51.4263227,89.0441967,0.268456376,6.110738255,0.043931906,126.4444444,64.8,0.698571429,0.749803079
08-01-2023,Southeast Asia,Storage,74,1413,393,82.75,0.94,1,1,8,2023,TRUE,Sunday,80,1821,298,62,1782,397,76,1582,369,76.33333333,1724.333333,379,69.57142857,1471.714286,368.4285714,71.13333333,1205.233333,369.4,3.214550254,8.847921467,13.60966526,276.0024154,397.7523158,472.5666297,74.98666548,52.52573066,89.0441967,0.188295165,3.595419847,0.052370842,88.03191489,69.56,0.695714286,0.737701396
09-01-2023,Southeast Asia,Storage,53,1046,391,89.87,1.03,0,1,9,2023,FALSE,Monday,74,1413,393,75,1939,446,55,1065,305,69,1426.666667,360.6666667,69.28571429,1469,380.7142857,71.13333333,1205.233333,369.4,14.17744688,9.411239481,13.60966526,387.6807106,401.0415606,472.5666297,54.28013756,44.69046985,89.0441967,0.135549872,2.675191816,0.050669216,87.25242718,54.59,0.692857143,0.736340852
10-01-2023,Southeast Asia,Storage,51,654,472,90.92,0.86,0,1,10,2023,FALSE,Tuesday,53,1046,391,80,1821,298,66,891,362,59.33333333,1037.666667,418.6666667,67.14285714,1435.142857,396.4285714,71.13333333,1205.233333,369.4,12.7410099,11.71080088,13.60966526,379.5686148,463.1635523,472.5666297,46.19884558,55.13274025,89.0441967,0.108050847,1.38559322,0.077981651,105.7209302,43.86,0.671428571,0.719369853
11-01-2023,Southeast Asia,Storage,71,804,379,114.66,0.98,0,1,11,2023,FALSE,Wednesday,51,654,472,74,1413,393,75,1391,378,58.33333333,834.6666667,414,66.57142857,1351.285714,396.5714286,71.13333333,1205.233333,369.4,11.01514109,11.35572019,13.60966526,197.7911356,521.9021985,472.5666297,50.58655948,55.07829924,89.0441967,0.187335092,2.121372032,0.088308458,117,69.58,0.665714286,0.677336198
12-01-2023,Southeast Asia,Storage,50,1301,295,100.68,0.86,0,1,12,2023,FALSE,Thursday,71,804,379,53,1046,391,62,1782,397,57.33333333,919.6666667,382,64.85714286,1282.571429,382,71.13333333,1205.233333,369.4,11.8462371,12.95413153,13.60966526,338.6537071,486.1847581,472.5666297,88.53812738,67.12177987,89.0441967,0.169491525,4.410169492,0.038431975,117.0697674,43,0.648571429,0.642892947
13-01-2023,Southeast Asia,Storage,79,856,222,94.56,1.01,0,1,13,2023,FALSE,Friday,50,1301,295,51,654,472,75,1939,446,66.66666667,987,298.6666667,65.42857143,1127.857143,350,71.13333333,1205.233333,369.4,14.97776129,13.5506106,13.60966526,273.1721069,408.6079737,472.5666297,78.5641988,83.03412953,89.0441967,0.355855856,3.855855856,0.09228972,93.62376238,79.79,0.654285714,0.565341926
14-01-2023,Southeast Asia,Storage,80,1825,452,88.49,1.04,1,1,14,2023,TRUE,Saturday,79,856,222,71,804,379,80,1821,298,69.66666667,1327.333333,323,65.42857143,1128.428571,372,71.13333333,1205.233333,369.4,17.03917056,13.5506106,13.60966526,485.0364247,409.7401035,472.5666297,117.5287199,87.25441727,89.0441967,0.17699115,4.037610619,0.043835616,85.08653846,83.2,0.654285714,0.565628357
15-01-2023,Southeast Asia,Storage,81,536,467,93.99,0.97,1,1,15,2023,TRUE,Sunday,80,1825,452,50,1301,295,74,1413,393,80,1072.333333,380.3333333,66.42857143,1003.142857,382.5714286,71.13333333,1205.233333,369.4,1,14.5127202,13.60966526,671.1783171,441.1040801,472.5666297,137.325647,94.41196454,89.0441967,0.173447537,1.147751606,0.151119403,96.89690722,78.57,0.664285714,0.5028285
16-01-2023,Southeast Asia,Storage,88,608,380,93.98,1.19,0,1,16,2023,FALSE,Monday,81,536,467,79,856,222,53,1046,391,83,989.6666667,433,71.42857143,940.5714286,381,71.13333333,1205.233333,369.4,4.358898944,15.13117249,13.60966526,724.3150788,464.4587736,472.5666297,46.50806382,94.33981132,89.0441967,0.231578947,1.6,0.144736842,78.97478992,104.72,0.714285714,0.471464375
17-01-2023,Southeast Asia,Storage,85,1593,451,99.87,0.89,0,1,17,2023,FALSE,Tuesday,88,608,380,80,1825,452,51,654,472,84.66666667,912.3333333,432.6666667,76.28571429,1074.714286,378,71.13333333,1205.233333,369.4,3.511884584,12.75035014,13.60966526,590.5728857,501.9813125,472.5666297,46.30694692,91.24691776,89.0441967,0.188470067,3.532150776,0.053358443,112.2134831,75.65,0.762857143,0.538703903
18-01-2023,Southeast Asia,Storage,70,702,451,108.23,0.88,0,1,18,2023,FALSE,Wednesday,85,1593,451,81,536,467,71,804,379,81,967.6666667,427.3333333,76.14285714,1060.142857,388.2857143,71.13333333,1205.233333,369.4,9.643650761,12.82482711,13.60966526,543.5902256,512.5190821,472.5666297,40.99186911,95.34448819,89.0441967,0.155210643,1.55654102,0.0997151,122.9886364,61.6,0.761428571,0.531399928
19-01-2023,Southeast Asia,Storage,58,1428,411,102.09,0.8,0,1,19,2023,FALSE,Thursday,70,702,451,88,608,380,50,1301,295,71,1241,437.6666667,77.28571429,1078.285714,404.8571429,71.13333333,1205.233333,369.4,13.52774926,10.19336853,13.60966526,474.0221514,524.5724336,472.5666297,23.09401077,86.05701322,89.0441967,0.141119221,3.474452555,0.040616246,127.6125,46.4,0.772857143,0.540494092
20-01-2023,Southeast Asia,Storage,90,1622,205,86.72,1.02,0,1,20,2023,FALSE,Friday,58,1428,411,85,1593,451,79,856,222,72.66666667,1250.666667,355.6666667,78.85714286,1187.714286,402.4285714,71.13333333,1205.233333,369.4,16.16580754,11.29053544,13.60966526,484.9591048,549.7650147,472.5666297,132.0050504,92.10475403,89.0441967,0.43902439,7.912195122,0.055487053,85.01960784,91.8,0.788571429,0.595345507
21-01-2023,Southeast Asia,Storage,50,1577,435,107.38,1.02,1,1,21,2023,TRUE,Saturday,90,1622,205,70,702,451,80,1825,452,66,1542.333333,350.3333333,74.57142857,1152.285714,400,71.13333333,1205.233333,369.4,21.16601049,15.64030203,13.60966526,101.5398116,508.2770617,472.5666297,126.433118,90.79464008,89.0441967,0.114942529,3.625287356,0.03170577,105.2745098,51,0.745714286,0.577586824
22-01-2023,Southeast Asia,Storage,66,1853,472,98.84,0.97,1,1,22,2023,TRUE,Sunday,50,1577,435,58,1428,411,81,536,467,68.66666667,1684,370.6666667,72.42857143,1340.428571,400.7142857,71.13333333,1205.233333,369.4,20.13289183,15.64030203,13.60966526,148.0776823,485.3661357,472.5666297,144.65937,91.42704612,89.0441967,0.139830508,3.925847458,0.035617917,101.8969072,64.02,0.724285714,0.671894021
23-01-2023,Southeast Asia,Storage,91,1033,200,85.21,0.93,0,1,23,2023,FALSE,Monday,66,1853,472,90,1622,205,88,608,380,69,1487.666667,369,72.85714286,1401.142857,375,71.13333333,1205.233333,369.4,20.66397832,16.17022543,13.60966526,417.2353453,397.0178118,472.5666297,147.5228796,119.2909608,89.0441967,0.455,5.165,0.088092933,91.62365591,84.63,0.728571429,0.702327247
24-01-2023,Southeast Asia,Storage,72,577,415,95.39,1.11,0,1,24,2023,FALSE,Tuesday,91,1033,200,50,1577,435,85,1593,451,76.33333333,1154.333333,362.3333333,71,1256,369.8571429,71.13333333,1205.233333,369.4,13.0511813,15.26433752,13.60966526,646.5951851,490.012925,472.5666297,143.4445305,116.2044586,89.0441967,0.173493976,1.390361446,0.124783362,85.93693694,79.92,0.71,0.629573935
25-01-2023,Southeast Asia,Storage,90,608,345,103.44,0.82,0,1,25,2023,FALSE,Wednesday,72,577,415,66,1853,472,70,702,451,84.33333333,739.3333333,320,73.85714286,1242.571429,354.7142857,71.13333333,1205.233333,369.4,10.69267662,16.83675119,13.60966526,254.7946886,508.6586469,472.5666297,109.658561,110.6416351,89.0441967,0.260869565,1.762318841,0.148026316,126.1463415,73.8,0.738571429,0.622842821
26-01-2023,Southeast Asia,Storage,89,728,235,103.24,0.96,0,1,26,2023,FALSE,Thursday,90,608,345,91,1033,200,58,1428,411,83.66666667,637.6666667,331.6666667,78.28571429,1142.571429,329.5714286,71.13333333,1205.233333,369.4,10.11599394,16.02824887,13.60966526,79.751698,534.2910746,472.5666297,90.73771726,115.6054456,89.0441967,0.378723404,3.09787234,0.122252747,107.5416667,85.44,0.782857143,0.572717508
27-01-2023,Southeast Asia,Storage,86,638,458,93.23,1.06,0,1,27,2023,FALSE,Friday,89,728,235,72,577,415,90,1622,205,88.33333333,658,346,77.71428571,1002,365.7142857,71.13333333,1205.233333,369.4,2.081665999,15.60677509,13.60966526,62.44997998,516.2718922,472.5666297,111.5033632,109.5592903,89.0441967,0.187772926,1.3930131,0.134796238,87.95283019,91.16,0.777142857,0.502255639
28-01-2023,Southeast Asia,Storage,63,1297,490,110.31,1.09,1,1,28,2023,TRUE,Saturday,86,638,458,90,608,345,50,1577,435,79.33333333,887.6666667,394.3333333,79.57142857,962,373.5714286,71.13333333,1205.233333,369.4,14.2243922,12.14985793,13.60966526,357.337842,473.3603279,472.5666297,138.9112426,117.071,89.0441967,0.128571429,2.646938776,0.048573631,101.2018349,68.67,0.795714286,0.482205514
29-01-2023,Southeast Asia,Storage,57,1053,214,91.61,0.97,1,1,29,2023,TRUE,Sunday,63,1297,490,89,728,235,66,1853,472,68.66666667,996,387.3333333,78.28571429,847.7142857,336.7142857,71.13333333,1205.233333,369.4,15.30795,14.13876805,13.60966526,333.1771301,279.1031555,472.5666297,150.9613637,121.4491859,89.0441967,0.26635514,4.920560748,0.054131054,94.44329897,55.29,0.782857143,0.424919441
30-01-2023,Southeast Asia,Storage,51,1934,294,103.31,1.1,0,1,30,2023,FALSE,Monday,57,1053,214,86,638,458,91,1033,200,57,1428,332.6666667,72.57142857,976.4285714,350.1428571,71.13333333,1205.233333,369.4,6,16.09199742,13.60966526,454.874708,499.5173861,472.5666297,142.0046948,108.2980895,89.0441967,0.173469388,6.578231293,0.026370217,93.91818182,56.1,0.725714286,0.48943788
31-01-2023,Southeast Asia,Storage,98,1103,486,95.21,0.98,0,1,31,2023,FALSE,Tuesday,51,1934,294,63,1297,490,72,577,415,68.66666667,1363.333333,331.3333333,76.28571429,1051.571429,360.2857143,71.86666667,1189.266667,373.3,25.57994006,18.72355278,14.44784516,494.8437464,467.9846355,467.4622561,139.7903192,118.2521519,91.55294304,0.201646091,2.269547325,0.088848595,97.15306122,96.04,0.762857143,0.527103473
01-02-2023,Southeast Asia,Storage,73,524,379,88.94,0.88,0,2,1,2023,FALSE,Wednesday,98,1103,486,57,1053,214,90,608,345,74,1187,386.3333333,73.85714286,1039.571429,365.1428571,72.46666667,1171.233333,375.7666667,23.51595203,17.72407564,14.09263279,708.7432539,482.1178477,482.6110509,96.20984011,118.2179182,90.64165265,0.192612137,1.382585752,0.139312977,101.0681818,64.24,0.738571429,0.521088435
02-02-2023,Southeast Asia,Storage,67,1268,277,108.13,1.14,0,2,2,2023,FALSE,Thursday,73,524,379,51,1934,294,89,728,235,79.33333333,965,380.6666667,70.71428571,1116.714286,371.1428571,72.5,1183.8,372.9333333,16.44181661,16.49963925,14.07798477,390.7262469,466.9174496,479.9635331,104.5099676,111.3798734,92.39828829,0.241877256,4.577617329,0.052839117,94.85087719,76.38,0.707142857,0.559756534
03-02-2023,Southeast Asia,Storage,82,1506,463,99.28,1.1,0,2,3,2023,FALSE,Friday,67,1268,277,98,1103,486,86,638,458,74,1099.333333,373,70.14285714,1240.714286,371.8571429,72.73333333,1187.633333,375.7666667,7.549834435,15.94185865,14.1785008,512.2668575,432.5920766,482.1297925,93.14504818,112.043784,93.8508293,0.177105832,3.252699784,0.054448871,90.25454545,90.2,0.701428571,0.621911923
04-02-2023,Southeast Asia,Storage,54,1304,455,103.62,0.94,1,2,4,2023,TRUE,Saturday,82,1506,463,73,524,379,63,1297,490,67.66666667,1359.333333,398.3333333,68.85714286,1241.714286,366.8571429,72.46666667,1171.7,377.7,14.0118997,16.94529012,14.45977377,128.2861385,432.751936,469.5441039,105.1538555,106.5386136,94.89491466,0.118681319,2.865934066,0.041411043,110.2340426,50.76,0.688571429,0.622413176
05-02-2023,Southeast Asia,Storage,86,574,345,103.61,1.15,1,2,5,2023,TRUE,Sunday,54,1304,455,67,1268,277,57,1053,214,74,1128,421,73,1173.285714,385.5714286,72.83333333,1126.2,374.3333333,17.43559577,17.10750323,14.66425006,490.2937895,500.1828713,458.6361641,65.93936609,84.4232534,94.17713806,0.249275362,1.663768116,0.149825784,90.09565217,98.9,0.73,0.58811314
06-02-2023,Southeast Asia,Storage,89,510,363,99.64,1.16,0,2,6,2023,FALSE,Monday,86,574,345,82,1506,463,51,1934,294,76.33333333,796,387.6666667,78.42857143,969.8571429,395.4285714,73.13333333,1082.5,376.5,19.3993127,14.84202528,14.90598892,441.1031625,422.823221,452.5685888,59.00282479,75.50685872,93.1020019,0.245179063,1.404958678,0.174509804,85.89655172,103.24,0.784285714,0.486143931
07-02-2023,Southeast Asia,Storage,93,671,301,73.8,1.08,0,2,7,2023,FALSE,Tuesday,89,510,363,54,1304,455,98,1103,486,89.33333333,585,336.3333333,77.71428571,908.1428571,369,73.76666667,1057.766667,373.4333333,3.511884584,13.82888626,15.34136471,81.06170489,431.5871594,454.1563367,31.89566324,70.74838043,94.05012726,0.3089701,2.22923588,0.138599106,68.33333333,100.44,0.777142857,0.455209452
